Gaspare Berlocchi	1961	2
Antonio Negra	1960	2
Michele Taricccdl	1960	1
Idraulico vetraio	1960	1
Giuseppe Rota	1965	1
Francis Hill	1965	1
Luigi Albano	1975	2
Stefano Di Blanda	1975	1
Toni Sailer	1956	1
Mario Traili	1956	1
Innsbrnck »	1956	1
Alessandro Muzzi	1956	1
Silvio Luigi Peronino	1955	1
Arminda Del Vecchio	1955	1
Giovanni Carena	1952	1
Osello Giuseppe	1968	1
Orvar Litsell	1957	1
Michele Piqué	1957	1
Giuliano De hazeari	1957	1
Giuliano De Lazzari	1957	1
Amilcare Torelli	1979	1
Leonardo Marucci	1990	2
Antonio Buono	1990	2
Rosa Pavese	1990	1
Marco Dare	1990	1
Giancarlo Colla	1973	1
Francesco De Luce	1973	1
Armando Cazzulini	1973	1
Gallo Guido	1950	1
Bernardino Tortone	1993	1
Agostino Emanuele	1993	1
Willy Kaiser	1987	2
Mario Ballarin	1987	2
Rocco Lovagllo	1987	1
Amedeo Vincente	1987	1
Ezio Papa	1962	1
Beppe Rapetti	1962	1
Angelo Angelini	1962	1
Klaus Josef Riedel	1994	1
Enrico Lavagna	1994	1
Franco Anastasi	1976	2
Valerio Ramognino	1976	1
Pietro Bacca	1976	1
Luigi Borettl	1953	1
Claudio Corti	1953	1
Battista a. 75	1953	1
Armando Luzzi	1953	1
Paolo Gabbani	1997	1
Ciro Taccaro	1997	1
Pietro Villani	1992	1
Alcaro Gregorio	1992	1
Guido Brameri	1964	1
Angelo Ruggeri	1964	1
Luigi Orso Giacone	1980	2
Massimo Serato	1980	1
Ferdinando Cauli	1983	1
Giovanni Disino	1959	1
Anselmo Novello	1959	1
« vetraio »	1984	1
Vittorio Lodi	1984	1
Norberto Necrosio	1984	1
Claudio Re	1984	1
Armando Mongiovetto	1984	1
Pietro Gappa	1971	1
Mario Brunetti	1972	1
Angelo Bello	1969	1
Vittorio Mussi	1978	1
Franco Zani	2001	1
Giancarlo Signorotto	1991	1
Lorenzo V.	1967	1
Bottaro Araldo Agostini	1954	1
Omer Bagci	1986	1
Claudio Mandelli	1986	1
Pietro Gallarate	1999	1
Armando Muratori	1999	1
Giuseppe Rota	1966	2
Vigo Tommaso	1966	1
Renato Pistoia	1966	1
Andreas Naugerius	1996	1
Gregorio Alcaro	1995	3
Gianni Anselmo	1995	3
Valentino Carrera	1995	1
Valentino Carrara	1995	1
Franco Scano	1995	1
Giovanni Bongiovanni	2004	1
Luigi Vercelli	1982	1
Guido Strazza	1989	1
Giuseppe Ferma	1998	1
Benedetto Morello	1977	1
Giuliano Di Bernardo	2000	2
Gianluca Bortolotti	2000	1
