San Vitale	1949	1
Tiffauges »	1991	1
Giuanin Paialunga	1981	1
Ottavio Giovanetto	1984	1
Vittorio Emanuele	1967	1
Augusto Cerrutti	1961	2
Pierre Fiora	1961	1
William Mons	1966	1
Gennaro Spadaccini	1994	1
Gregory Peck	1970	1
Ali Rachid	1954	1
Andrea Verri	1998	4
Evgraf Tchertov	1953	1
Teodosio II	1974	1
Hailè Selassié	1974	1
Gaetano Belloni	1962	1
Giovanni Pellegrino	1982	1
Giorgio Gallo	1983	1
Andrea Verri	1999	2
Marco Chiabotto	1999	1
Sepp Blatter	1995	2
casa Savoia	1965	1
Roland Bertin	1965	1
Re Sole	1989	4
Ottavio Giovanetto	1980	1
Marco Chiabotto	1993	1
Jean Colombot	1951	1
Tommaso Mambricclo	1957	1
Fernand D' Aillières	1958	2
Duca di Edimburgo	1958	1
Gran ciambellano	2005	1
Vanni Valenza	1990	2
Gran Ciambellano	1990	1
Giovanni Bonifacio	1990	1
Gennaro Spadaccini	1990	1
Agnelli Cesare Romiti	1990	1
