Otello Cavallini	1956	1
Mario Caltegart Ieri	1956	1
Belisario Gonnelli	1956	1
Stefano Repetti	1977	1
Grazia Lino	1977	1
Gabriella Novarino	1977	1
Battista Ballino	1977	1
Alessandro Fossetta	1977	1
Ermanno Davico	1952	1
Antonio Bergla	1952	1
Alfredo Castellaci	1952	1
Ciuseppe Rasino	1948	1
Stefano Vittone	1962	1
Maggiorino Bazzano	1954	1
Giovanni Comaggia	1949	1
Ettore Re	1961	1
Antonio Peretto	1961	1
Melusi Francesco di Francesco	1950	1
II fittavolo Grazioli	1950	1
Grazioli Paolo	1950	1
Giuseppe Ganglio	1968	1
Maurizio Cavallone	1957	1
Giovanni Falla	1957	1
Angelo Maggi	1957	1
Viglio Salsa	1958	1
Giovanni Bertinetti	1958	1
Vincenzo Alesso	1963	1
Bob Ewell	1963	1
Sante Levorin	1955	1
Luigi Basslno	1955	1
Joseph Leger	1955	1
Antonio Ubaldo Torresan	1955	1
Angelo Bianchi	1955	1
Paolo Sala	1953	1
Olmo Daccò	1986	1
Olmo Daccd	1986	1
Francesco Oliva	1986	1
Pietro Menso	1951	2
Gaudenzio Rossi	1951	2
Antonio ' Reinardo	1951	1
Alessandro Pasqualini	1951	1
Alcide Daoli	1951	1
Agostino Rossi	1951	1
Alessandro Genero	1979	1
Michele Minghetti	1970	1
Mario Bonetti	1960	1
Francesco Airaldì	1965	1
