Sir William Oilliat	1948	1
Sant' Anna	1970	1
S. Anna	1970	1
Gigliola Scorta	1970	1
Sant' Anna	1988	11
Angelo Morese	1988	1
Sant' Anna	1995	19
Ferrerò Anna Maria	1995	2
Boni Irto Angela Maria	1995	2
Meleleo Angela	1995	1
Giovanni Bosco	1995	1
Stefano Lucia	1999	2
Sant' Anna	1999	1
Sant' Anna	1992	73
Sir Dugald Baird	1992	1
Michele Barresi	1986	1
Bill Cosby	1986	1
Maria Grosso	1955	1
Antonietta Longo	1955	1
Gaetano Guastella	1984	1
Maria Vittoria	1976	1
Lorenzo Belila	1976	1
Daniel Udofa	1993	1
Aldo Cantante	1982	2
Sant' Anna	1994	10
Sant' Anna	1997	1
Pasquale De Luise	1962	1
Piare Hcrvè	1958	1
Alj do Tulli	1967	1
Benjamin Mundell	1979	2
Giovanni Azzolina	1979	1
Giampaolo Pausa	2001	1
William McBride	1973	1
Vittorio Surliuga	1973	1
Sant' Anna	1990	215
Hugh Melnick	1990	1
Piero Aghemio	1978	2
Giuseppe Oampochlaro	1978	1
Giorgio Bonelli	1978	1
Franco Chiapuzzo	1978	1
Felice Foglia	1978	1
Sant' Anna	1989	102
Guelfo Sani	1989	1
Jehanshah Saleh	1966	2
Stefano Placci	1966	1
Giuseppe D' Angelo	1966	1
Michael Vermesh	1998	1
Sant' Anna	1996	5
Sant' anna	1996	1
Sant' Anna	1991	214
Sanl' Anna	1991	2
Maria Mazzucco	1991	1
dottor Takashi Kobaiashi	1960	1
Giuseppe Coni	1975	1
Sant' Anna	1972	1
John Wals	1963	1
