Ottavio Losana	1996	1
Giuliano Peruzzi	1996	1
Carlo Campagnoli	1996	1
Luigi Del Gatto	1982	2
De Sanctis	1982	1
Sergio Sapelli	1990	2
Ève Van Cauter	1990	1
Paolo Fuligni	1990	1
Fabio Monzani	1990	1
Camillo Fantesini	1990	1
Hans Popper	1975	1
Hans Selye	1999	1
Giulio Doveri	1999	1
Carlo Foresta	1999	1
Nicola Pende	1962	2
Alain Assailly	1962	1
Andrea Cattabeni	1983	1
Sergio Sapelli	1995	3
Giovanni Rocco Viscontini	1995	3
David Berliner	1995	1
Cosimo Pulizzi	1977	1
De Sanctis	2001	12
Mario Serio	2001	1
Giulio Doveri	2001	1
Giuliano Orione	1978	1
Hans Selye	1955	1
Ursula Lachnit	1987	3
Domenico Fedele	1987	2
Peter Waler	1987	1
Lorenzo Dilombo	1987	1
Franco Fraioll	1987	1
Franco Fraioli	1987	1
Eugene Mayberry	1987	1
Stefano Balzano	1993	2
Giuseppe Bargero	1993	1
Gaetano Frajese	1993	1
Gerald Swyer	1972	1
Peter Singer	1991	1
Alfred Jost	1991	1
Roberto Lala	2002	11
Regina Margherita	2002	11
Giulio Doveri	2002	1
Francesco Cavagnini	1989	1
C. I. Perhon	1968	1
Giulio Doveri	2000	3
Renato Lauro	1984	1
Roberto Salti	2004	1
Roberto Lala	2004	1
Leopoldo Silvestroni	2004	1
Emanuele Jannini	2004	1
Aldo Pinchera	2004	1
P. M. F. Bishop	1960	1
H. Wyndham Pyle	1948	1
Emilio Robecchi	1948	1
Nicola Pende	1961	1
Guido Rizzi	1985	2
Paolo Falaschi	1988	1
Aldo Isidori	1997	2
Giancarlo Isaia	1997	1
Carlo De Sanctis	1980	1
Carlo Campagnoli	1980	1
Albert Nettere	1980	1
A. Galvao	1980	1
Walter Saracco	1994	1
Landò Taiuti	1994	1
Mario Cagnoni	1981	1
Vincenzo Di Noto	1992	2
Paolo Marrama	1992	2
Fiorenzo Colombo	1992	2
Sergio Sapelli	1992	1
Nguyen Dan Que	1992	1
Carlo Ossola	1992	1
George Jorgensen	1971	1
Bruno de Lignières	1998	1
Mario Pepe	2005	1
Luciano Borghesan	2005	1
Samuel Léonard Simpson	1965	1
Hans Selye	1965	1
