Oiampaolo Meucci	1984	1
Emanuela Falcetti	1984	1
Alessandro Cl.in.en11	1984	1
Lavoro Donat	1970	1
Risponde Maria Teresa Ruta	1986	1
Mario Bruciamacchie	1986	1
Florence Aubenas	2005	3
Pier Scolari	2005	1
Meutya Hafin	2005	1
Maria Grazia Cutuli	2005	1
Cristina Chiabotto	2005	1
Madeleine Riff	1966	1
Gaza Morti	2000	2
Kofi Annan	2000	1
Eleonora Berardi	2000	1
Annamaria Fresie	2000	1
Peter Arnett	1996	1
Lee Miller	1996	1
Elizabeth Rehn	1996	1
Clarissa Burt	1996	1
Susan Rice	1998	1
Marco Tosatti	1998	1
Christiane Amanpour	1998	1
Olga Franklin	1959	1
Giannina Facio	1988	1
Franco De Lorenzo Persino	1988	1
Jlfadeleine Franck	1965	1
Guido da Polenta	1965	1
Felice Riva	1969	1
s. r.	1968	1
Orietta Berti	1999	7
Simona Arrigoni	1999	1
Orietta Herti	1999	1
D' Alema	1999	1
Carmen Di Pietro	1999	1
Maria Grazia Cutuli	2003	2
Giovanna Botteri	2003	2
Stefania Rocca	2003	1
Monica Meggioni	2003	1
Emanuela Audisio	2003	1
Dario Argento	2003	1
Collin Powell	2003	1
Bush Condoleezza Rice	2003	1
Marielza Augelli	1990	1
Irene Bignardi	1990	1
Carmen Lasorella	1990	1
Vincent Spano ROMA	1989	1
Francesca Barberi¬	2001	2
Renata Pisu	2001	1
Maria Grazia Cutuli	2001	1
Associated Press	2001	1
Anne Callaghan	2001	1
De Gasperi	1948	1
Oriettona Berti	1997	1
Maria Ross	1997	1
Fazio »	1997	1
Monica Vitti	1992	2
Luciana Lanzarotti	1992	2
Renzo Piano	1992	1
Panorama Anna Cataldi	1992	1
Lolita Morena	1992	1
Igor Pucic	1992	1
Giovanni Leone	1976	1
Monica Nannini	1991	1
Michele Klippstein	1991	1
Lady Hamilton	1952	1
Marta Gellhom	1994	1
Janine Di Giovanni	1994	1
Francesca Ricci	1994	1
Dio »	1994	1
Bernardine Morris	1994	1
Angela Cavagna	1994	1
Maria Grazia Cutuli	2004	1
Laura Morisio	2004	1
Kofi Annan	2004	1
Jane Corbin	2004	1
George W	2004	1
Fiamma Nirenstein	2002	1
Renato Curdo	1987	1
Renato Curcio	1987	1
Magda De Fontanges	1987	1
Renato Ginbbanelli	1972	1
Terry Schiavo	1993	6
Silvia Kramar	1993	1
Ruggeri SANREMO	1993	1
Paola Pastacaldi	1993	1
Giovanna Botteri	1993	1
De Gregori	1993	1
Gina Lollobrigida Intervista Cousteau	1985	1
Elisabetta Qardini	1985	1
Catherine Spaak	1985	1
Patrizia Pilchard	1983	1
