Giuditta Berrini	1961	1
Marlctte Caucanae	1965	1
Magazzini Trabaldo Luigi	1951	1
Bongianlno Alerino	1951	1
Baldis Ettore	1951	1
Anterselva Sigred Pallhuber	1990	2
Anterselva Sigrid Pallhuber	1990	1
Rosemary Mudie	1958	1
Masumi Yamaguchi	2001	1
﻿A Costigliole	1998	1
Teresa Sabbioneta	1979	3
Maria Patruno	1979	1
Nelly Boxali	2004	1
Bela Rosin	2004	1
Romano Carlovich	1969	1
Ugolino Conrado	1976	1
Gina Stortini	1976	1
Lmsa Menotti	2003	1
Carlo Petrini	2003	1
Ines Galvani	1974	1
Giovanna Suraci	1993	1
Nina Krusceva	1960	1
Maria Mazzottl	1956	1
Igea Marma	1956	1
Jolande Anoufa	1972	1
Marnicela Ferrerò	1981	1
Giuseppina Verzola	1981	1
Marie Emanuelle	1996	1
Anna Forno	1996	1
Pierina Broglio	1977	1
Paola Tucci	1977	1
Umceno Cuoca G' Ovann	1987	1
Lidia Alciati	1999	1
Giuseppina Scarpella	1994	1
Cinzia Rambaldi	1994	1
Ciacomo Puccini	1967	2
g. m. «	1967	1
Maria Rosa Nicolussi	1967	1
Giacomo Puccini	1967	1
Ciacomo Puccini Morta	1967	1
Bartolomeo Pizzoni	1954	1
Rosa Orsi	1973	1
Rischiatutto Maria Luisa Migliar !	1973	1
Evaristo Ramponi	1973	1
Elena Gesuet	1959	1
Rosa Maestro	1989	2
Pina Fassi	1989	1
Bunuel »	1989	1
Suor Rosa	1964	1
proprietaria de «	1975	1
Nives Pacetti	1975	1
Claudia Verro della Contea	1986	1
B. Ferro »	1986	1
Artesiana Zanetta	1995	1
Anna Coraglia	1962	1
f. p. urnées	1963	1
Maria Cescon	1982	1
Luciana Littizzetto	2002	1
